road,id,model_type,condition,name,lat,lon,length
N102,1000001,intersection,,Start of road from N1 Mainamati,23.4789716,91.1181938,0.0
N105,1000002,intersection,,"Starts of road from N1,Dhaka teknaf road at Madanpur.",23.6904163,90.5466108,0.0
N2,1000003,intersection,,Road Start from N1 at Katchpur,23.7059167,90.5214438,0.0
N204,1000004,intersection,,Road start from N2 at Jagannathganj.,24.1479163,91.3466108,0.0
N207,1000005,intersection,,Road start from N2 at Mirpur.,24.2948608,91.51025,0.0
N208,1000006,intersection,,Road Start from N207 infront of RHD,24.4713604,91.7655556,0.0
N1,1000000,sourcesink,,Start of Road  after Jatrabari Flyover infront of filling station.,23.7060278,90.443333,0.0
N205,1000008,sourcesink,A,CHONDRI BOX CULVERT,24.8679099608695,91.8571907782608,0.022
N105,1000009,bridge,C,MODONPUR,23.6906082999999,90.5467174752,0.0020000000000000018
N107,1000010,sourcesink,A,KALURGHAT BRIDGE,22.3940423375404,91.89205737411,0.027999999999999997
N209,1000011,sourcesink,A,MENIKHOLA CULVERT,24.8787690823529,91.8753102964705,0.10400000000000001
N2,1000012,link,,Sylhet 230 km,23.7068889,90.5204716,0.010000000000000009
N207,1000013,link,,Pipe culvert,24.2964163,91.5120833,0.06
N102,1000014,link,,Box Culvert,23.4815827,91.1167771,0.10300000000000001
N104,1000015,bridge,A,Shasaugtachha culvert,23.009361697528,91.3961485620224,0.019999999999999962
N110,1000016,sourcesink,A,zilinza kali,21.4248318739473,92.0200220881578,0.02200000000000002
N107,1000017,bridge,B,Kalurghat Bridge-2,22.3916454389057,91.893384356231,0.01100000000000001
N104,1000019,bridge,B,S.S.SK ROAD SLAB CULVERT,23.0093022701123,91.3955118680898,0.034999999999999976
N104,1000020,link,,Box culvert,23.0092778,91.3952497,0.028000000000000025
N207,1000021,link,,Bridge Start,24.297583,91.5135278,0.01200000000000001
N207,1000022,bridge,B,Mirpur Bridge,24.2975653090909,91.5136515090909,0.013999999999999957
N106,1000024,sourcesink,C,TANARI BOTTOLA CULVERT,22.397475046875,91.8200368225,0.006000000000000005
N207,1000025,link,,Bridge end,24.2975552,91.5137222,0.0020000000000000018
N206,1000026,sourcesink,A,NOYAR PUL,24.8893233491071,91.8686945223214,0.05400000000000005
N204,1000027,link,,Box culvert,24.1483608,91.3513889,0.01200000000000001
N204,1000028,bridge,C,JOGIDISH PUR TEMORIA,24.1483513223529,91.3513885729411,0.0010000000000000009
N204,1000029,link,,Hobiganj 31 km,24.1475552,91.3513611,0.08399999999999996
N106,1000030,bridge,A,TANARI BOTTOLA CULVERT,22.3989996464285,91.8198128357142,0.01200000000000001
N208,1000031,bridge,A,RATAULI BOX CULVERT,24.47419518,91.770249575,0.008000000000000007
N204,1000032,bridge,A,Telaria Chara Bridge,24.1460274,91.3513056,0.15600000000000003
N1,1000035,link,,Box Culvert,23.7029167,90.4504167,0.007999999999999896
N106,1000036,bridge,C,TANARI BOX CULVERT,22.4004396252873,91.8193706183907,0.0040000000000000036
N1,1000037,link,,Intersection with Z1101,23.7027778,90.4504722,0.0040000000000000036
N110,1000038,bridge,A,JANAGONA B0X,21.4246159328227,92.0157343496717,0.0020000000000000018
N204,1000039,link,,Bridge end,24.1457219,91.3513056,0.02400000000000002
N108,1000040,sourcesink,A,SOUTH KAOCHIA RCC GIDER BRIDGE,22.1037427264108,92.0823783778781,0.03400000000000003
N208,1000042,bridge,A,NAYANAGAR BOX CULVERT,24.4753160084,91.7721055005,0.025000000000000022
N206,1000043,sourcesink,B,NAYAR PUL,24.8914311148571,91.8710064657142,0.02100000000000002
N110,1000044,bridge,A,DANARGONA,21.4245868307017,92.0146656903508,0.006000000000000005
N102,1000045,bridge,A,PORISPUR BOX CULVERT,23.4865823366366,91.1134175204204,0.04999999999999993
N102,1000046,link,,Box Culvert,23.4866663,91.1133611,0.01100000000000001
N208,1000047,link,,Km post missing,24.4757216,91.7727771,0.0050000000000000044
N204,1000053,bridge,C,UTTOR SUMA BRIDGE,24.1440821457446,91.351173349468,0.026999999999999913
N204,1000054,link,,Box culvert,24.1439997,91.3511667,0.009000000000000119
N209,1000055,sourcesink,A,CHANDNIGHAT CULVERT,24.8823611111111,91.8675277777777,0.038000000000000034
N105,1000056,bridge,A,MODONPUR COLLEGE,23.69915705,90.5514491,0.026000000000000023
N105,1000057,link,,Box culvert,23.6993052,90.5515278,0.020000000000000018
N2,1000058,link,,Sylhet 229 km,23.7151389,90.5168327,0.04599999999999982
N108,1000059,bridge,C,SOUTH KAOCHIA BRIES,22.1044565692307,92.0850637333333,0.02300000000000013
N208,1000062,bridge,B,BRIDGE OVER TURAG RIVER(L),24.4756387468852,91.7757850455737,0.11399999999999988
N208,1000063,link,,Box culvert,24.4756382,91.7758049,0.0020000000000000018
N110,1000064,bridge,A,HABIRADA,21.4259617425339,92.0103918832579,0.11699999999999999
N106,1000065,bridge,A,BALUCHARA,22.4059466,91.8186830923076,0.014000000000000012
N204,1000066,bridge,C,NOYAHADI CULVERT,24.1399384199152,91.3513269466101,0.05400000000000005
N204,1000067,link,,Box culvert,24.1397774,91.3513333,0.018000000000000016
N2,1000068,bridge,C,Jatramura Bridge,23.7180650594594,90.5157713121621,0.0029999999999998916
N207,1000070,link,,Bridge start,24.2958608,91.5238049,0.0040000000000000036
N207,1000071,bridge,C,BINAGOU,24.2958515333333,91.5238512,0.008000000000000007
N108,1000073,bridge,C,Montola-1 Bridge,22.1061120742331,92.0874945208589,0.008000000000000007
N2,1000075,link,,Bridge start,23.7182771,90.5156944,0.0050000000000001155
N207,1000076,link,,Bridge end,24.295833,91.5239438,0.0029999999999998916
N2,1000077,link,,Bridge end,23.7186104,90.5155556,0.037000000000000144
N204,1000078,link,,Km post missing,24.1386663,91.3514444,0.053999999999999826
N205,1000079,bridge,A,CHAMDIPUR BOX CULVERT,24.881841895238,91.8639277238095,0.09200000000000008
N110,1000080,bridge,A,THANAPARISHAD BOX,21.4270424155172,92.0073792982758,0.038000000000000034
N1,1000081,bridge,A,.,23.69873866,90.4588610799999,0.040000000000000036
N204,1000082,bridge,B,DOKHIR SHURMA CULVERT,24.137325874468,91.3515720851063,0.010000000000000009
N208,1000083,link,,Box Culvert,24.4757216,91.7757216,0.010000000000000009
N204,1000084,link,,Box culvert,24.1369163,91.3516111,0.04499999999999993
N104,1000085,link,,Right to Comilla Left to Chittagong,23.0095278,91.3814438,0.0129999999999999
N107,1000086,bridge,A,AFOLAHMED BRIDGE,22.3820119224043,91.9037775136612,0.039000000000000146
N1,1000087,link,,Km post missing,23.6978886,90.4605833,0.08299999999999996
N110,1000092,bridge,C,COXBAZAR STSND,21.4268429481481,92.0048950333333,0.028000000000000025
N105,1000093,link,,"Bangabandhu Bridge 128 km,Mymensingh 132 km",23.7055278,90.5576944,0.0259999999999998
N205,1000094,bridge,B,BARO KHULA BOX CULVERT,24.88475,91.8644999999999,0.0030000000000001137
N102,1000095,bridge,A,Brorechon,23.49375786875,91.1065069265625,0.002000000000000224
N102,1000096,link,,Box Culvert,23.4937774,91.1064722,0.004999999999999893
N1,1000097,link,,Box culvert,23.6973608,90.4616667,0.06599999999999984
N205,1000098,sourcesink,A,NEER KEEN BRIDGE,24.8851388888888,91.8648333333333,0.01200000000000001
N106,1000099,bridge,A,BALUCHARA,22.412053275,91.8185294333333,0.0009999999999998899
N2,1000100,link,,Km post missing,23.723666,90.5136667,0.02300000000000013
N108,1000101,bridge,A,Dostidar hat Bridge.,22.1095908700729,92.0937449810219,0.1160000000000001
N204,1000103,bridge,B,SURMA CULVERT,24.133010247826,91.3519830913043,0.02300000000000013
N2,1000104,link,,Road to Demra (R201),23.7249438,90.5134167,0.008000000000000007
N204,1000106,link,,Hobiganj 30 km,24.1328327,91.352,0.01200000000000001
N105,1000107,link,,Box culvert,23.7072222,90.5596389,0.010999999999999677
N208,1000108,bridge,A,PURBO SULTANPUR CULVERT,24.483871294499,91.7769872719057,0.009000000000000341
N102,1000109,bridge,A,SHABAR BAZAR,23.4963160192691,91.1059203910299,0.017999999999999794
N102,1000110,link,,Box Culvert,23.496333,91.1059167,0.002000000000000224
N208,1000112,link,,Bridge start,24.4852497,91.7766382,0.14399999999999968
N102,1000113,bridge,A,ZUMUR BOX CULVERT,23.4976150683871,91.1056026587096,0.002000000000000224
N102,1000114,link,,Box Culvert,23.4976941,91.1055833,0.008999999999999897
N106,1000115,bridge,C,Natunpara Bridge,22.4153754965425,91.8191481220744,0.0009999999999998899
N208,1000117,link,,Bridge end,24.4854163,91.7766104,0.004999999999999893
N108,1000118,bridge,D,Dostidar hat-2 Bridge.,22.1100096648888,92.0962011768888,0.016000000000000014
N104,1000120,bridge,C,PAZGACIA SLAB CULVERT,23.0098384198224,91.3741733526627,0.08800000000000008
N104,1000121,link,,Box culvert,23.0098611,91.3737216,0.04600000000000026
N207,1000122,bridge,C,NATUN BAZAR RCC GIRDER,24.2936824758118,91.5369584564389,0.20699999999999985
N207,1000124,link,,Bridge start,24.2936663,91.5370552,0.009999999999999787
N204,1000125,bridge,A,TELIAPERA SUBMARGE,24.1317018708333,91.3568863291666,0.002000000000000224
N207,1000126,link,,Bridge end,24.2936386,91.5372497,0.028999999999999915
N207,1000127,link,,"Z2008 ,Nutan Bazar-Chunarughar road",24.2935274,91.5379163,0.06600000000000028
N207,1000128,bridge,C,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,0.006999999999999673
N102,1000129,link,,Km post missing,23.5020278,91.1050556,0.0030000000000001137
N105,1000134,link,,"Bangabandhu bridge 127 km,Mymensingh 130 km",23.7118889,90.5651111,0.10899999999999999
N2,1000135,link,,Information missing,23.7310549,90.5187493,0.06700000000000017
N208,1000136,link,,"Z2002,Moulavibazar-Chatla Cheek post road",24.4909719,91.7744993,0.01399999999999979
N106,1000137,bridge,A,AMAR BAZAR,22.4222129444794,91.820007825552,0.1070000000000002
N110,1000138,bridge,A,COXBAZAR GOAL GATE,21.422106748538,91.9938507052631,0.0129999999999999
N204,1000139,link,,Km post missing,24.1310549,91.3608056,0.015000000000000124
N107,1000140,bridge,D,WEST GUNDONDI,22.3699561188073,91.9073696133027,0.10999999999999988
N208,1000141,bridge,A,MONU PC GIRDER BRIDGE,24.4935009116129,91.7742413077419,0.04300000000000015
N208,1000143,link,,Bridge start,24.4936941,91.7742216,0.021999999999999797
N106,1000144,bridge,C,LALIYAR HAT,22.4241988774468,91.819806887234,0.02400000000000002
N110,1000145,bridge,B,POLISHINA COX BAZAR.,21.4210300738095,91.9917483535714,0.03699999999999992
N208,1000146,link,,Bridge end,24.4948608,91.7734438,0.08899999999999997
N105,1000147,bridge,A,KHAJLA PUR,23.7159717017241,90.5698255482758,0.11900000000000022
N105,1000148,link,,Box culvert,23.7161944,90.5700827,0.03600000000000003
N207,1000149,bridge,B,Karangi Bridge,24.2929746358053,91.5463403184241,0.052999999999999936
N207,1000151,link,,Bridge start,24.2929719,91.5463886,0.004999999999999893
N204,1000152,link,,Rail road crossing,24.1305271,91.3663611,0.03399999999999981
N207,1000153,link,,Bridge end,24.2929441,91.5467497,0.001000000000000334
N207,1000154,link,,Km post missing,24.2927497,91.5479163,0.10199999999999987
N208,1000158,bridge,A,CHANALE BOX CULVERT,24.4979334662316,91.7735831319739,0.009999999999999787
N104,1000159,link,,"Begumgonj 32 km,Maijdee 42 km",23.0071667,91.3607778,0.07000000000000028
N105,1000160,link,,"Bangabandhu bridge 126 km,Mymensingh 129 km,Gazipur 45 km",23.7179993,90.5722216,0.025000000000000355
N1,1000161,link,,Road to Narayanganj(R111),23.6938052,90.4805271,0.0699999999999994
N2,1000162,link,,Sylhet 226 km,23.7386663,90.523916,0.001000000000000334
N102,1000163,bridge,B,DEAB POR SLAB CULVERT,23.5111353540229,91.0981810436781,0.07299999999999951
N106,1000164,bridge,C,BORDIGHIR PAR,22.4307152136363,91.81995385,0.010000000000000675
N102,1000165,link,,Box Culvert,23.5112222,91.0981108,0.0019999999999997797
N204,1000166,link,,Km post missing,24.1293327,91.3712771,0.06400000000000006
N104,1000167,link,,Road to Gazirhat (Z1444),23.00625,91.3583611,0.024999999999999467
N110,1000168,bridge,A,KALATALI BOX,21.4159755,91.9845888423487,0.17799999999999994
N105,1000169,link,,Tanaki Road,23.7206104,90.5753604,0.007000000000000561
N107,1000170,bridge,B,JUNGA CULVERT,22.3614650902654,91.911692219469,0.017999999999999794
N208,1000171,bridge,A,ISLAMPUR CULVERT,24.5004594350734,91.7783028721044,0.020000000000000462
N208,1000172,link,,Box culvert,24.5006389,91.7786382,0.040000000000000036
N104,1000173,bridge,B,MATIARA SLAB CULVERT,23.00486624,91.3553213033333,0.07999999999999918
N104,1000174,link,,Box culvert,23.0045556,91.3546389,0.07699999999999996
N110,1000175,bridge,A,KOLATUB,21.41766699,91.9833635566666,0.01100000000000012
N104,1000176,link,,"Begumgonj 31 km,Maijdee 41 km",23.0044444,91.3543889,0.019000000000000128
N110,1000177,bridge,C,KALA ALI NYTAN,21.4181142291666,91.9831066416666,0.03399999999999981
N107,1000178,bridge,B,Shakpura Bridge,22.3593103241758,91.9136013241758,0.06099999999999994
N207,1000180,bridge,A,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,0.018000000000000682
N1,1000181,bridge,A,.,23.6946638363636,90.4877749181818,0.011999999999999567
N108,1000182,bridge,A,Shotto Pir er Majar Bridge.,22.1222379644889,92.1144522210748,0.017000000000000348
N208,1000184,link,,Km post missing,24.5017778,91.7823327,0.05799999999999983
N110,1000188,bridge,A,KALATALI,21.4198683771428,91.982117327619,0.043999999999999595
N106,1000189,bridge,C,BORODIGHIR PAR,22.4379251385964,91.8205382824561,0.02600000000000069
N105,1000190,link,,"Bangabandhu bridge 125 km,Mymensingh 128 km,Gazipur 44 km",23.7242216,90.5794716,0.05799999999999983
N2,1000191,link,,Km post broken,23.7431108,90.5322493,0.04800000000000004
N110,1000192,bridge,A,KALAZALI HOTTEL,21.4214424025,91.9812549025,0.06400000000000006
N108,1000193,bridge,A,BAKALIA BOX CULVERT,22.12429315,92.1171554692307,0.08300000000000018
N204,1000194,link,,Km post missing,24.129416,91.3809993,0.0019999999999997797
N208,1000195,bridge,A,ISLAMPUR BOX CULVERT,24.5027170428198,91.7856329349869,0.024999999999999467
N208,1000196,link,,Box culvert,24.5028056,91.7859441,0.03300000000000036
N110,1000197,bridge,A,KOLATOLI SOGONDA,21.4229734989847,91.9804079822335,0.04999999999999982
N108,1000198,bridge,A,BAZALIA BOX CULVERT,22.1246271910958,92.118522549315,0.040000000000000036
N105,1000199,bridge,A,KAZI PARA,23.7274051106382,90.5830848845744,0.16800000000000015
N105,1000200,link,,Box culvert,23.7277216,90.5834441,0.051000000000000156
N108,1000201,bridge,A,BAJALIA BOX CULVERT,22.1248228208178,92.1211110260223,0.04899999999999949
N106,1000202,bridge,C,CHOWDIRIR HAT,22.4441288416781,91.8191340657496,0.05600000000000005
N104,1000203,link,,"Begumgonj 30 km,Maijdee 40 km",22.9990552,91.3471386,0.0030000000000001137
N208,1000204,bridge,A,RAISREE CULVERT,24.503549793446,91.7901272894291,0.020000000000000462
N110,1000205,bridge,A,KALATOLI,21.4260301919191,91.978591889899,0.008000000000000007
N208,1000206,link,,Box culvert,24.5036111,91.7904719,0.02799999999999958
N208,1000207,link,,Information missing,24.5036389,91.7907774,0.028999999999999915
N110,1000208,bridge,A,KALATALI BOX,21.4273972096774,91.9779630096774,0.10400000000000009
N207,1000209,link,,Km post missing,24.2909719,91.5663889,0.01100000000000012
N102,1000211,link,,B Baria 66 km Sylhet 244 km,23.5246104,91.0887774,0.05600000000000005
N2,1000212,link,,"Z1090 Left to Keyatpara,Right to Mahajanpur.",23.7466386,90.5402774,0.019999999999999574
N105,1000213,link,,"Bangabandhu bridge 124 km,Gazipur 43 km,Mymensingh 127 km",23.7303882,90.5865552,0.05200000000000049
N108,1000214,bridge,C,Bajlia Bridge-01,22.1260629933333,92.1250115941666,0.04699999999999971
N105,1000216,bridge,A,BOSTROL CULVERT,23.7307182495049,90.5869127247524,0.0030000000000001137
N2,1000217,link,,Km post broken,23.7471941,90.5410552,0.008000000000000007
N105,1000218,link,,Box culvert,23.7310549,90.5872774,0.04300000000000015
N110,1000219,bridge,A,KALATALI BOX,21.4293774826241,91.976814016312,0.02400000000000002
N105,1000220,link,,"R114, Nayapur- Raipura Road",23.7314716,90.5877774,0.05600000000000005
N204,1000221,link,,Km post missing,24.1296938,91.3894163,0.016000000000000014
N110,1000222,bridge,A,MASH GAIT BOX,21.4305271,91.976166,0.07500000000000018
N208,1000223,bridge,A,RAISREE SETU BOX CULVERT,24.5032282206521,91.7965518565217,0.08000000000000007
N208,1000224,link,,Box culvert,24.5031944,91.7970274,0.04899999999999949
N106,1000225,bridge,A,PASHIM CHARAKUL CUL,22.4510976273356,91.8176600723183,0.06700000000000017
N207,1000226,link,,Pipe culvert,24.2895274,91.5713049,0.0039999999999995595
N107,1000227,bridge,C,BARUARTEK,22.3451353199999,91.9176832473684,0.14200000000000035
N105,1000228,link,,Box Culvert,23.7357219,90.5871941,0.0389999999999997
N104,1000229,link,,"Begumgonj 29 km,Maijdee 39 km",22.990583,91.3458886,0.028999999999999915
N106,1000230,bridge,A,PASHM CHARAKUL BOX CULV,22.4531232379166,91.8173662475,0.019000000000000128
N208,1000231,link,,Km post missing,24.5028056,91.8006111,0.05600000000000005
N208,1000232,bridge,A,TALTOLA BOX CULVERT,24.5027773288135,91.800799438983,0.020000000000000462
N208,1000233,link,,Box culvert,24.5027222,91.8011667,0.0389999999999997
N108,1000234,bridge,C,Bajalia Bridge-2,22.1275380493011,92.1322904562897,0.041999999999999815
N207,1000236,bridge,A,KACHA BAZAR BOX CULVERT,24.2916021329999,91.574672934,0.002000000000000668
N1,1000237,link,,Km post missing,23.697333,90.50775,0.011999999999999567
N110,1000240,sourcesink,A,SOX BAZAR CUL,21.432646860125,91.974156642875,0.0129999999999999
N102,1000241,bridge,C,RAMPUR,23.532123766,91.08357801,0.022999999999999687
N106,1000242,bridge,B,PASSIM SURAGOL,22.4550668461538,91.8171812637362,0.008000000000000007
N102,1000243,link,,"B. Bari 65 km, Sylhet 243 km",23.5322771,91.0834719,0.012000000000000455
N102,1000244,link,,Box Culvert,23.5323882,91.0834719,0.02400000000000002
N105,1000245,link,,"Bangabondhu Bridge-123 km,Mymanshingh -126 km, Gazipur 42 km",23.7388052,90.5868052,0.04800000000000004
N204,1000246,link,,Hobiganj 27 km,24.1272493,91.3971386,0.0519999999999996
N1,1000247,link,,"R110,Left to Demra, Right to Narayanganj",23.6979163,90.5092778,0.001000000000000334
N2,1000248,link,,Sylhet 223 km,23.7551111,90.5453608,0.004999999999999893
N105,1000249,link,,"Z1090, Majerchar -Kayetpara Road",23.7396663,90.5867219,0.03699999999999992
N107,1000250,bridge,D,Military pool,22.3403250948616,91.9170669114624,0.06500000000000039
N108,1000251,bridge,A,BORO DOARA BOX CULVERT,22.1270913985559,92.1411748483754,0.4039999999999999
N105,1000252,link,,Bridge Start,23.7445552,90.5856108,0.09699999999999953
N104,1000253,link,,"Begumgonj 28 km,Maijdee 38 km",22.9840274,91.3404719,0.04100000000000037
N105,1000254,link,,Bridge end,23.7448608,90.5854163,0.001000000000000334
N104,1000255,bridge,A,SILONIA BOX CVLVERT,22.98388297,91.339993435,0.05099999999999927
N208,1000256,link,,Km post missing,24.5015556,91.8103611,0.0030000000000001137
N104,1000257,link,,Box culvert,22.983583,91.3389997,0.10500000000000043
N207,1000258,link,,Km post missing,24.2941108,91.5837497,0.009999999999999787
N1,1000260,link,,Kachpur bridge,23.7021111,90.5157778,0.010999999999999233
N104,1000261,bridge,B,Selonia bridge,22.9831354973684,91.3383410394736,0.06400000000000006
N102,1000263,link,,B Baria 64 km Sylhet 242 km,23.5419441,91.0772771,0.006000000000000227
N207,1000264,link,,Box Culvert,24.2949441,91.5846663,0.051000000000000156
N105,1000265,link,,"Bangabondhu Bridge- 122 km, Mymensingh- 125 km, Gazipur 41km",23.747333,90.584083,0.011000000000001009
N207,1000266,bridge,C,DHLKI BOX CULVERT,24.2949199064516,91.5849324290322,0.021999999999998465
N204,1000267,link,,Km post missing,24.1252216,91.4061944,0.015000000000000568
N2,1000269,link,,Km post missing,23.7630278,90.5503889,0.006000000000000227
N106,1000270,bridge,A,FATEPUR,22.4652592666666,91.8164352,0.016000000000000014
N104,1000271,link,,Bridge end,22.9818882,91.3371108,0.018000000000000682
N104,1000272,link,,Road to Senbagh (Z1443),22.9815271,91.3369163,0.09499999999999886
N108,1000273,bridge,A,BORA DOARA RCC BRIDGE,22.1276474698863,92.1453112232954,0.05900000000000105
N1,1000275,link,,Bridge end,23.7045833,90.5188327,0.054999999999999716
N102,1000276,bridge,A,BARUARA BRIDGE.,23.5421601087719,91.0746609745614,0.045999999999999375
N204,1000278,link,,Box culvert,24.125166,91.4091944,0.016000000000000014
N1,1000279,link,,"Chittagong 251 km,Comilla 84 km",23.7050278,90.5193327,0.012000000000000455
N207,1000280,bridge,A,KARMADA BOX CULVERT,24.2946699064516,91.5876824290322,0.0030000000000001137
N102,1000281,link,,Bridge start,23.5421941,91.0742493,0.031000000000000583
N208,1000282,bridge,A,KADOM HATE BOX CULVERT,24.5008222457142,91.8163581428571,0.007999999999999119
N102,1000283,link,,Bridge End,23.5423052,91.0741382,0.009000000000000341
N208,1000284,link,,Box culvert,24.5007778,91.8167216,0.031000000000000583
N107,1000285,bridge,D,PACHURIA CULVERT 1,22.329086592233,91.9145772391585,0.004999999999999005
N1,1000286,link,,Road to Sylhet (N2),23.7060833,90.5215271,0.17300000000000004
N204,1000287,bridge,B,20 NOVEMBER AMTOLI,24.1243226673913,91.4118574967391,0.02200000000000024
N104,1000288,link,,"Begumganj 27 km,Maijdee 37 km",22.9772216,91.3354997,0.025000000000000355
N106,1000289,bridge,A,Modarhat Bridge,22.4704996642036,91.8152784730706,0.0019999999999988916
N207,1000291,link,,Box Culvert,24.2944441,91.5901663,0.002000000000000668
N204,1000292,link,,Bridge start,24.1241104,91.4125278,0.04499999999999993
N204,1000293,link,,Bridge end,24.1241104,91.4126944,0.016000000000000014
N208,1000294,link,,Km post missing,24.5018333,91.8195271,0.009999999999999787
N107,1000295,bridge,D,PACHURIA CULVERT 2,22.3263705473684,91.9153211807017,0.06199999999999939
N1,1000296,bridge,C,KANCHPUR PC GIRDER BRIDGE,23.7050598925675,90.5232141463513,0.02900000000000169
N207,1000298,link,,Km post missing,24.2944163,91.592083,0.023999999999999133
N102,1000299,link,,B Baria 63 km Sylhet 241 km,23.5457774,91.0706104,0.05000000000000071
N207,1000300,link,,Box Culvert,24.2944719,91.592833,0.02499999999999858
N105,1000301,link,,"Bangabondhu Bridge 121km, Mymensingh- 124 km, Gazipur 40 km",23.7538611,90.5805827,0.08999999999999986
N204,1000302,link,,Km post missing,24.1235271,91.4156111,0.015000000000000568
N2,1000303,link,,Km post broken,23.769666,90.5566389,0.006000000000000227
N207,1000304,link,,Box Culvert,24.2949719,91.5945274,0.08099999999999952
N105,1000305,link,,Box Culvert,23.7561111,90.5792493,0.022999999999999687
N104,1000306,bridge,C,AMIR GOAN SLAB CULVERT,22.9725664333333,91.3345594866043,0.05000000000000071
N208,1000307,bridge,C,ASRAFUL KAPUL,24.5036395581784,91.8240557973977,0.0519999999999996
N208,1000309,link,,Bridge start,24.50375,91.8243327,0.031000000000000583
N207,1000310,link,,Box Culvert,24.2961108,91.5975274,0.0039999999999995595
N104,1000311,link,,Box culvert,22.9715827,91.3343608,0.025000000000000355
N208,1000312,link,,Bridge end,24.5038889,91.8246382,0.009999999999999787
N1,1000313,link,,Km post missing,23.7025278,90.5273882,0.04100000000000037
N1,1000314,link,,Box culvert,23.7015278,90.5281938,0.1120000000000001
N106,1000315,bridge,A,ALALPARA BOX CUL,22.4779060057803,91.8133609049133,0.058999999999999275
N102,1000316,bridge,A,KONSENOGOR BOX CUL,23.5498664037147,91.0663913769688,0.011000000000001009
N105,1000317,link,,Bridge Start,23.7595833,90.5774438,0.02200000000000024
N102,1000318,link,,Box Culvert,23.5501111,91.0661389,0.016000000000000014
N105,1000319,link,,Bridge end,23.7597778,90.5773049,0.0129999999999999
N208,1000320,link,,Information missing,24.50525,91.8280271,0.0990000000000002
N208,1000321,bridge,A,ASRAKAPUL BOX CULVERT,24.505384690909,91.8284580818181,0.047999999999998266
N208,1000322,link,,Box culvert,24.5055278,91.828916,0.051000000000000156
N1,1000323,link,,Box culvert,23.6998608,90.5307216,0.028999999999999915
N207,1000324,link,,Km post missing,24.2964441,91.6011944,0.03700000000000081
N104,1000325,link,,"Begumganj 26 km,Maijdee 36 km",22.96643594421769,91.33371895459184,0.02999999999999936
N108,1000326,bridge,A,HAL DIA BOX CULVERT,22.1310880261764,92.1603450247058,0.006000000000000227
N102,1000327,link,,Km post missing,23.5523611,91.064,0.014000000000001123
N107,1000328,sourcesink,B,MANSERTEK,22.3187222222222,91.9203888888889,0.05999999999999872
N102,1000329,link,,Z 1219 Left Nimsar Right    Burichang,23.5531111,91.0633333,0.05000000000000071
N105,1000330,link,,"Bangabondhu Bridge- 120 km, Mymensingh- 123 km, Gazipur 39 km",23.7633611,90.5751938,0.0129999999999999
N204,1000331,link,,Km post missing,24.1265271,91.4244716,0.006999999999999673
N2,1000332,link,,Km post broken,23.7774716,90.5616667,0.016000000000000014
N207,1000333,link,,Box Culvert,24.2957774,91.6028889,0.015000000000000568
N208,1000334,bridge,A,MOLAL BOX CULVERT,24.5064815761061,91.8316343176991,0.013999999999999346
N208,1000335,link,,Box culvert,24.5066389,91.8320827,0.04800000000000004
N1,1000336,link,,Box culvert,23.6974163,90.5337774,0.10400000000000098
N105,1000337,link,,Box Culvert,23.7658611,90.5738604,0.06299999999999883
N108,1000338,bridge,A,HOLODIA BOX CULVERT,22.1342932143162,92.1619118700854,0.054999999999999716
N1,1000339,link,,Km post missing,23.6966386,90.5348052,0.008000000000000895
N104,1000340,bridge,A,BAKER BAZAR BOX CULVERT,22.9621618217687,91.3331859341836,0.006999999999999673
N102,1000341,bridge,A,CONSUNAGAR SLAB,23.5555824089887,91.0615780033707,0.019999999999999574
N1,1000342,bridge,B,KATCHPUR BOX CULVERT,23.6964000869109,90.5350989801047,0.0129999999999999
N104,1000343,link,,Box culvert,22.9611111,91.3330549,0.08500000000000085
N204,1000344,bridge,C,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,0.15700000000000003
N208,1000345,link,,Km post missing,24.5093333,91.836833,0.05000000000000071
N204,1000346,link,,Box culvert,24.1285549,91.4302771,0.017999999999998906
N1,1000347,bridge,A,NOYAPARA CULVERT,23.6943906141361,90.5375740774869,0.027000000000001023
N1,1000348,link,,Box culvert,23.6943608,90.5376108,0.004999999999999005
N1,1000349,bridge,A,ADUPUR CULVERT,23.6943023869158,90.5377073719626,0.012000000000000455
N105,1000350,link,,Bridge Start,23.7692216,90.5719993,0.02800000000000047
N105,1000351,link,,Bridge end,23.7695271,90.5718604,0.030999999999998806
N204,1000352,bridge,B,SHOT CHORY FOREST CULVERT,24.1284882822629,91.4313808651376,0.009000000000000341
N207,1000353,link,,Km post missing,24.2920552,91.6091389,0.03500000000000014
N102,1000355,link,,"B Baria 61 km, Sylhet 239 km",23.5590556,91.0591111,0.05000000000000071
N2,1000356,link,,R202 to Rupganj,23.7848052,90.5650556,0.06099999999999994
N106,1000357,bridge,C,11 MILE BOX CULVERT,22.4893359687022,91.8079444,0.04099999999999859
N204,1000358,link,,Km post missing,24.1283604,91.4334997,0.02800000000000047
N2,1000359,link,,Km post missing,23.7849719,90.5660278,0.016000000000000014
N105,1000360,link,,Information  missing,23.7717216,90.5714716,0.01699999999999946
N1,1000361,bridge,A,NAYABARI KASPUR BOX CULVERT,23.6923601518691,90.5409183897196,0.08300000000000018
